DOI,Year,Materials Name,Electrolyte,E-type,Voltage (V),Specific surface area (m2/g),IDIG,N-doped (at%),O-doped (at%),Current density (A/g),Capacitance (F/g)
10.1038/srep40259,2017,ACM-4,H2SO4,3,1,187.5,3.32,9.2,2.4,0.1,75.6
10.1038/srep40259,2017,ACM-5,H2SO4,3,1,551.2,3.36,3.1,3.2,0.1,184
10.1038/srep31555,2016,N-RGO,KOH,3,1,190.38,1,3.2,11.3,1,290
10.1038/srep31555,2016,N-RGO-GS,KOH,3,1,171.56,0.5,2.9,6.4,1,270
10.1038/srep31555,2016,N-RGO,KOH,3,1,190.38,1,3.2,11.3,3,250
10.1038/srep31555,2016,N-RGO-GS,KOH,3,1,171.56,0.5,2.9,6.4,3,258
10.1038/srep31555,2016,N-RGO,KOH,3,1,190.38,1,3.2,11.3,5,227
10.1038/srep31555,2016,N-RGO-GS,KOH,3,1,171.56,0.5,2.9,6.4,5,245
10.1038/srep31555,2016,N-RGO,KOH,3,1,190.38,1,3.2,11.3,10,195
10.1038/srep31555,2016,N-RGO-GS,KOH,3,1,171.56,0.5,2.9,6.4,10,229
10.1038/srep31555,2016,N-RGO,KOH,3,1,190.38,1,3.2,11.3,15,178
10.1038/srep31555,2016,N-RGO-GS,KOH,3,1,171.56,0.5,2.9,6.4,15,215
10.1038/srep31555,2016,N-RGO,KOH,3,1,190.38,1,3.2,11.3,20,166
10.1038/srep31555,2016,N-RGO-GS,KOH,3,1,171.56,0.5,2.9,6.4,20,212
10.1038/ncomms9503,2015,CM-NF,KOH,3,1,1.4,0.88,8.76,4.24,0.1,189
10.1038/ncomms9503,2015,,H2SO4,3,1,1.4,0.88,8.76,4.24,0.1,270
10.1021/nn901825y,2010,700,TEABF4,2,2,2250,2.45,0,0,0.48,160.4
10.1021/nn901825y,2010,700,TEABF4,2,2,2250,2.45,0,0,1.7,152.5
10.1021/nn901825y,2010,700,TEABF4,2,2,2250,2.45,0,0,3.5,150
10.1021/nn901825y,2010,700,TEABF4,2,2,2250,2.45,0,0,8.6,149
10.1021/nn901825y,2010,700,TEABF4,2,2,2250,2.45,0,0,17,148
10.1021/nn901825y,2010,800,TEABF4,2,2,2430,2.26,0,0,0.48,129.4
10.1021/nn901825y,2010,800,TEABF4,2,2,2430,2.26,0,0,0.78,127.6
10.1021/nn901825y,2010,800,TEABF4,2,2,2430,2.26,0,0,1.56,126.5
10.1021/nn901825y,2010,800,TEABF4,2,2,2430,2.26,0,0,4,125.4
10.1021/nn901825y,2010,800,TEABF4,2,2,2430,2.26,0,0,7.9,125
10.1021/nn901825y,2010,900,TEABF4,2,2,2420,2,0,0,0.48,149.2
10.1021/nn901825y,2010,900,TEABF4,2,2,2420,2,0,0,1.1,147.2
10.1021/nn901825y,2010,900,TEABF4,2,2,2420,2,0,0,2.3,143
10.1021/nn901825y,2010,900,TEABF4,2,2,2420,2,0,0,5.9,139
10.1021/nn901825y,2010,900,TEABF4,2,2,2420,2,0,0,11.6,137.5
10.1021/am502604u,2014,,KOH,2,0.9,263,1.03,0,0,0.325,202
10.1021/am502604u,2014,,KOH,2,0.9,263,1.03,0,0,0.65,173.6
10.1021/am502604u,2014,,KOH,2,0.9,263,1.03,0,0,3.25,140.8
10.1021/am502604u,2014,,KOH,2,0.9,263,1.03,0,0,6.5,122.2
10.1021/am502604u,2014,,KOH,2,0.9,263,1.03,0,0,32.5,103
10.1021/am502604u,2014,,KOH,2,0.9,263,1.03,0,0,65,96.7
10.1021/am4028235,2013,GNS,H2SO4,3,0.8,682,1.62,0,10.75,0.2,100
10.1021/am4028235,2013,aGNS,H2SO4,3,0.8,1383,1.3,0,9,0.2,160
10.1021/am4028235,2013,GNS,H2SO4,3,0.8,682,1.62,0,10.75,0.5,97
10.1021/am4028235,2013,aGNS,H2SO4,3,0.8,1383,1.3,0,9,0.5,158
10.1021/am4028235,2013,GNS,H2SO4,3,0.8,682,1.62,0,10.75,1,94
10.1021/am4028235,2013,aGNS,H2SO4,3,0.8,1383,1.3,0,9,1,155
10.1021/am4028235,2013,GNS,H2SO4,3,0.8,682,1.62,0,10.75,2,90
10.1021/am4028235,2013,aGNS,H2SO4,3,0.8,1383,1.3,0,9,2,152
10.1021/am4028235,2013,GNS,H2SO4,3,0.8,682,1.62,0,10.75,5,85
10.1021/am4028235,2013,aGNS,H2SO4,3,0.8,1383,1.3,0,9,5,144
10.1021/am4028235,2013,GNS,H2SO4,3,0.8,682,1.62,0,10.75,10,81
10.1021/am4028235,2013,aGNS,H2SO4,3,0.8,1383,1.3,0,9,10,139
10.1021/am4028235,2013,GNS,H2SO4,3,0.8,682,1.62,0,10.75,20,77
10.1021/am4028235,2013,aGNS,H2SO4,3,0.8,1383,1.3,0,9,20,135
10.1021/acssuschemeng.7b00058,2017,SC-1:0.25,pure emitfsi,2,3.4,1230,2.38,0,8,1,125
10.1021/acssuschemeng.7b00058,2017,SC-1:0.25,pure emitfsi,2,3.4,1230,2.38,0,8,2,104
10.1021/acssuschemeng.7b00058,2017,SC-1:0.25,pure emitfsi,2,3.4,1230,2.38,0,8,4,83
10.1021/acssuschemeng.7b00058,2017,SC-1:0.25,pure emitfsi,2,3.4,1230,2.38,0,8,6,70
10.1021/acssuschemeng.7b00058,2017,SC-1:0.25,pure emitfsi,2,3.4,1230,2.38,0,8,8,60
10.1021/acssuschemeng.7b00058,2017,SC-1:0.5,pure emitfsi,2,3.4,1263,1.97,0,8,1,125
10.1021/acssuschemeng.7b00058,2017,SC-1:0.5,pure emitfsi,2,3.4,1263,1.97,0,8,2,104
10.1021/acssuschemeng.7b00058,2017,SC-1:0.5,pure emitfsi,2,3.4,1263,1.97,0,8,4,87
10.1021/acssuschemeng.7b00058,2017,SC-1:0.5,pure emitfsi,2,3.4,1263,1.97,0,8,6,76
10.1021/acssuschemeng.7b00058,2017,SC-1:0.5,pure emitfsi,2,3.4,1263,1.97,0,8,8,71
10.1021/acssuschemeng.7b00058,2017,SC-1:0.5,pure emitfsi,2,3.4,1263,1.97,0,8,10,64
10.1021/acssuschemeng.7b00058,2017,SC-1:1,pure emitfsi,2,3.4,1886,2,0,8,1,231
10.1021/acssuschemeng.7b00058,2017,SC-1:1,pure emitfsi,2,3.4,1886,2,0,8,2,226
10.1021/acssuschemeng.7b00058,2017,SC-1:1,pure emitfsi,2,3.4,1886,2,0,8,4,218
10.1021/acssuschemeng.7b00058,2017,SC-1:1,pure emitfsi,2,3.4,1886,2,0,8,6,214
10.1021/acssuschemeng.7b00058,2017,SC-1:1,pure emitfsi,2,3.4,1886,2,0,8,8,209
10.1021/acssuschemeng.7b00058,2017,SC-1:1,pure emitfsi,2,3.4,1886,2,0,8,10,203
10.1021/acssuschemeng.7b00058,2017,pure lignin,pure emitfsi,2,3.4,1089,2.21,0,7,1,135
10.1021/acssuschemeng.7b00058,2017,pure lignin,pure emitfsi,2,3.4,1089,2.21,0,7,2,122
10.1021/acssuschemeng.7b00058,2017,pure lignin,pure emitfsi,2,3.4,1089,2.21,0,7,4,105
10.1021/acssuschemeng.7b00058,2017,pure lignin,pure emitfsi,2,3.4,1089,2.21,0,7,6,90
10.1021/acssuschemeng.7b00058,2017,pure lignin,pure emitfsi,2,3.4,1089,2.21,0,7,8,77
10.1021/acssuschemeng.6b03183,2017,,NaCl,3,1,534,0.97,0,0,0.01,150
10.1021/acssuschemeng.6b03183,2017,,NaCl,3,1,910,1.01,3.1,0,0.01,204
10.1021/acssuschemeng.5b00926,2016,100,KOH,3,1,145.4,1.16,1.49,7.33,1,12
10.1021/acssuschemeng.5b00926,2016,100,KOH,3,1,145.4,1.16,1.49,7.33,2,8.7
10.1021/acssuschemeng.5b00926,2016,100,KOH,3,1,145.4,1.16,1.49,7.33,3,6.6
10.1021/acssuschemeng.5b00926,2016,100,KOH,3,1,145.4,1.16,1.49,7.33,5,6.7
10.1021/acssuschemeng.5b00926,2016,100,KOH,3,1,145.4,1.16,1.49,7.33,10,5.9
10.1021/acssuschemeng.5b00926,2016,102,KOH,3,1,760.49,1.22,3.9,9.48,1,149
10.1021/acssuschemeng.5b00926,2016,102,KOH,3,1,760.49,1.22,3.9,9.48,2,139
10.1021/acssuschemeng.5b00926,2016,102,KOH,3,1,760.49,1.22,3.9,9.48,3,136
10.1021/acssuschemeng.5b00926,2016,102,KOH,3,1,760.49,1.22,3.9,9.48,5,129.5
10.1021/acssuschemeng.5b00926,2016,102,KOH,3,1,760.49,1.22,3.9,9.48,10,124
10.1021/acssuschemeng.5b00926,2016,120,KOH,3,1,584.98,1.25,0.92,7.38,1,148
10.1021/acssuschemeng.5b00926,2016,120,KOH,3,1,584.98,1.25,0.92,7.38,2,144
10.1021/acssuschemeng.5b00926,2016,120,KOH,3,1,584.98,1.25,0.92,7.38,3,140
10.1021/acssuschemeng.5b00926,2016,120,KOH,3,1,584.98,1.25,0.92,7.38,5,135.5
10.1021/acssuschemeng.5b00926,2016,121,KOH,3,1,945.76,1.34,5.59,6.91,1,256
10.1021/acssuschemeng.5b00926,2016,121,KOH,3,1,945.76,1.34,5.59,6.91,2,245.6
10.1021/acssuschemeng.5b00926,2016,121,KOH,3,1,945.76,1.34,5.59,6.91,3,242
10.1021/acssuschemeng.5b00926,2016,121,KOH,3,1,945.76,1.34,5.59,6.91,5,237
10.1021/acssuschemeng.5b00926,2016,121,KOH,3,1,945.76,1.34,5.59,6.91,10,230
10.1021/acssuschemeng.5b00926,2016,121,KOH,3,1,945.76,1.34,5.59,6.91,50,210
10.1021/acssuschemeng.5b00926,2016,121,KOH,3,1,945.76,1.34,5.59,6.91,100,190
10.1021/acssuschemeng.5b00926,2016,122,KOH,3,1,805.58,1.51,8.34,9.24,1,323
10.1021/acssuschemeng.5b00926,2016,122,KOH,3,1,805.58,1.51,8.34,9.24,2,300
10.1021/acssuschemeng.5b00926,2016,122,KOH,3,1,805.58,1.51,8.34,9.24,3,286.6
10.1021/acssuschemeng.5b00926,2016,122,KOH,3,1,805.58,1.51,8.34,9.24,5,270
10.1021/acssuschemeng.5b00926,2016,122,KOH,3,1,805.58,1.51,8.34,9.24,10,254
10.1021/acssuschemeng.5b00926,2016,122,KOH,3,1,805.58,1.51,8.34,9.24,50,175
10.1021/acssuschemeng.5b00926,2016,122,KOH,3,1,805.58,1.51,8.34,9.24,100,120
10.1021/acssuschemeng.5b00926,2016,122,KOH,2,1,805.58,1.51,8.34,9.24,0.25,300
10.1021/acssuschemeng.5b00926,2016,122,KOH,2,1,805.58,1.51,8.34,9.24,0.5,265
10.1021/acssuschemeng.5b00926,2016,122,KOH,2,1,805.58,1.51,8.34,9.24,1,238
10.1021/acssuschemeng.5b00926,2016,122,KOH,2,1,805.58,1.51,8.34,9.24,2,194
10.1021/acssuschemeng.5b00926,2016,122,KOH,2,1,805.58,1.51,8.34,9.24,3,142
10.1021/acssuschemeng.5b00926,2016,122,KOH,2,1,805.58,1.51,8.34,9.24,5,132
10.1021/acscentsci.5b00149,2015,HPG,H2SO4,3,1,4073,1.121,0.55,17.88,0.5,225
10.1021/acscentsci.5b00149,2015,HPG,H2SO4,3,1,4073,1.121,0.55,17.88,1,194
10.1021/acscentsci.5b00149,2015,HPG,H2SO4,3,1,4073,1.121,0.55,17.88,2,185
10.1021/acscentsci.5b00149,2015,HPG,H2SO4,3,1,4073,1.121,0.55,17.88,5,174.4
10.1021/acscentsci.5b00149,2015,HPG,H2SO4,3,1,4073,1.121,0.55,17.88,10,159
10.1021/acscentsci.5b00149,2015,HPG,H2SO4,3,1,4073,1.121,0.55,17.88,20,154
10.1021/acscentsci.5b00149,2015,HPG,H2SO4,3,1,4073,1.121,0.55,17.88,50,150
10.1021/acsami.7b09801,2017,MPCFs@600,H2SO4,3,1,1009,0.96,7.18,6.57,0.1,277
10.1021/acsami.7b09801,2017,MPCFs@650,H2SO4,3,1,1245,1.02,5.72,6.05,0.1,292
10.1021/acsami.7b09801,2017,MPCFs@700,H2SO4,3,1,1638,1.45,4.36,5.29,0.1,302
10.1021/acsami.7b09801,2017,MPCFs@600,H2SO4,3,1,1009,0.96,7.18,6.57,0.2,256
10.1021/acsami.7b09801,2017,MPCFs@650,H2SO4,3,1,1245,1.02,5.72,6.05,0.2,279
10.1021/acsami.7b09801,2017,MPCFs@700,H2SO4,3,1,1638,1.45,4.36,5.29,0.2,281
10.1021/acsami.7b09801,2017,MPCFs@600,H2SO4,3,1,1009,0.96,7.18,6.57,0.5,240
10.1021/acsami.7b09801,2017,MPCFs@650,H2SO4,3,1,1245,1.02,5.72,6.05,0.5,258
10.1021/acsami.7b09801,2017,MPCFs@700,H2SO4,3,1,1638,1.45,4.36,5.29,0.5,261
10.1021/acsami.7b09801,2017,MPCFs@600,H2SO4,3,1,1009,0.96,7.18,6.57,1,236
10.1021/acsami.7b09801,2017,MPCFs@650,H2SO4,3,1,1245,1.02,5.72,6.05,1,248
10.1021/acsami.7b09801,2017,MPCFs@700,H2SO4,3,1,1638,1.45,4.36,5.29,1,254
10.1021/acsami.7b09801,2017,MPCFs@600,H2SO4,3,1,1009,0.96,7.18,6.57,3,224
10.1021/acsami.7b09801,2017,MPCFs@650,H2SO4,3,1,1245,1.02,5.72,6.05,3,238
10.1021/acsami.7b09801,2017,MPCFs@700,H2SO4,3,1,1638,1.45,4.36,5.29,3,246
10.1021/acsami.7b09801,2017,MPCFs@600,H2SO4,3,1,1009,0.96,7.18,6.57,5,219
10.1021/acsami.7b09801,2017,MPCFs@650,H2SO4,3,1,1245,1.02,5.72,6.05,5,233
10.1021/acsami.7b09801,2017,MPCFs@700,H2SO4,3,1,1638,1.45,4.36,5.29,5,239
10.1021/acsami.7b09801,2017,MPCFs@600,H2SO4,3,1,1009,0.96,7.18,6.57,10,210
10.1021/acsami.7b09801,2017,MPCFs@650,H2SO4,3,1,1245,1.02,5.72,6.05,10,223
10.1021/acsami.7b09801,2017,MPCFs@700,H2SO4,3,1,1638,1.45,4.36,5.29,10,228
10.1021/acsami.7b09801,2017,MPCFs@600,H2SO4,3,1,1009,0.96,7.18,6.57,20,202
10.1021/acsami.7b09801,2017,MPCFs@650,H2SO4,3,1,1245,1.02,5.72,6.05,20,209
10.1021/acsami.7b09801,2017,MPCFs@700,H2SO4,3,1,1638,1.45,4.36,5.29,20,217
10.1021/acsami.7b09801,2017,MPCFs@700,BMIMBF4,2,3.5,1638,1.45,4.36,5.29,0.1,155
10.1021/acsami.7b09801,2017,MPCFs@700,BMIMBF4,2,3.5,1638,1.45,4.36,5.29,0.2,146
10.1021/acsami.7b09801,2017,MPCFs@700,BMIMBF4,2,3.5,1638,1.45,4.36,5.29,0.5,131
10.1021/acsami.7b09801,2017,MPCFs@700,BMIMBF4,2,3.5,1638,1.45,4.36,5.29,1,120
10.1021/acsami.7b09801,2017,MPCFs@700,BMIMBF4,2,3.5,1638,1.45,4.36,5.29,3,96
10.1021/acsami.7b09801,2017,MPCFs@700,BMIMBF4,2,3.5,1638,1.45,4.36,5.29,5,82
10.1021/acsami.7b09801,2017,MPCFs@700,BMIMBF4,2,3.5,1638,1.45,4.36,5.29,7,73
10.1021/acsami.7b09801,2017,MPCFs@700,BMIMBF4,2,3.5,1638,1.45,4.36,5.29,10,59
10.1021/acsami.6b10893,2016,HEBLC-4,KOH,3,1,1742,0.88,1,6.3,0.5,266
10.1021/acsami.6b10893,2016,HEBLC-2,KOH,3,1,2033,0.99,0.8,5.6,0.5,374
10.1021/acsami.6b10893,2016,HEBLC-3,KOH,3,1,2312,0.98,1.4,4.5,0.5,355
10.1021/acsami.6b10893,2016,HEBLC-4,KOH,3,1,1742,0.88,1,6.3,1,239
10.1021/acsami.6b10893,2016,HEBLC-2,KOH,3,1,2033,0.99,0.8,5.6,1,290
10.1021/acsami.6b10893,2016,HEBLC-3,KOH,3,1,2312,0.98,1.4,4.5,1,298
10.1021/acsami.6b10893,2016,HEBLC-4,KOH,3,1,1742,0.88,1,6.3,2,222
10.1021/acsami.6b10893,2016,HEBLC-2,KOH,3,1,2033,0.99,0.8,5.6,2,258
10.1021/acsami.6b10893,2016,HEBLC-3,KOH,3,1,2312,0.98,1.4,4.5,2,274
10.1021/acsami.6b10893,2016,HEBLC-4,KOH,3,1,1742,0.88,1,6.3,5,210
10.1021/acsami.6b10893,2016,HEBLC-2,KOH,3,1,2033,0.99,0.8,5.6,5,235
10.1021/acsami.6b10893,2016,HEBLC-3,KOH,3,1,2312,0.98,1.4,4.5,5,253
10.1021/acsami.6b10893,2016,HEBLC-4,KOH,3,1,1742,0.88,1,6.3,10,203
10.1021/acsami.6b10893,2016,HEBLC-2,KOH,3,1,2033,0.99,0.8,5.6,10,227
10.1021/acsami.6b10893,2016,HEBLC-3,KOH,3,1,2312,0.98,1.4,4.5,10,243
10.1021/acsami.6b10893,2016,HEBLC-4,KOH,3,1,1742,0.88,1,6.3,20,202
10.1021/acsami.6b10893,2016,HEBLC-2,KOH,3,1,2033,0.99,0.8,5.6,20,219
10.1021/acsami.6b10893,2016,HEBLC-3,KOH,3,1,2312,0.98,1.4,4.5,20,240
10.1021/acsami.6b10893,2016,HEBLC-4,KOH,3,1,1742,0.88,1,6.3,30,197
10.1021/acsami.6b10893,2016,HEBLC-2,KOH,3,1,2033,0.99,0.8,5.6,30,214
10.1021/acsami.6b10893,2016,HEBLC-3,KOH,3,1,2312,0.98,1.4,4.5,30,236
10.1021/acsami.6b10893,2016,HEBLC-4,KOH,3,1,1742,0.88,1,6.3,40,194
10.1021/acsami.6b10893,2016,HEBLC-2,KOH,3,1,2033,0.99,0.8,5.6,40,211
10.1021/acsami.6b10893,2016,HEBLC-3,KOH,3,1,2312,0.98,1.4,4.5,40,233
10.1021/acsami.6b10893,2016,HEBLC-4,KOH,3,1,1742,0.88,1,6.3,50,193
10.1021/acsami.6b10893,2016,HEBLC-2,KOH,3,1,2033,0.99,0.8,5.6,50,207
10.1021/acsami.6b10893,2016,HEBLC-3,KOH,3,1,2312,0.98,1.4,4.5,50,230
10.1021/acsami.6b10893,2016,HEBLC-3,Na2SO4,3,0.5,2312,0.98,1.4,4.5,0.5,255.5
10.1021/acsami.6b10893,2016,HEBLC-3,Na2SO4,3,0.5,2312,0.98,1.4,4.5,1,225
10.1021/acsami.6b10893,2016,HEBLC-3,Na2SO4,3,0.5,2312,0.98,1.4,4.5,2,215
10.1021/acsami.6b10893,2016,HEBLC-3,Na2SO4,3,0.5,2312,0.98,1.4,4.5,5,202
10.1021/acsami.6b10893,2016,HEBLC-3,Na2SO4,3,0.5,2312,0.98,1.4,4.5,10,195
10.1021/acsami.6b10893,2016,HEBLC-3,Na2SO4,3,0.5,2312,0.98,1.4,4.5,20,178
10.1021/acsami.6b10893,2016,HEBLC-3,Na2SO4,2,1.8,2312,0.98,1.4,4.5,0.2,45.2
10.1021/acs.nanolett.7b00533,2017,CF-MSP,KOH,3,0.8,2905.6,0.94,1.95,8.6,1,374.7
10.1021/acs.nanolett.7b00533,2017,CF-MSP,KOH,3,0.8,2905.6,0.94,1.95,8.6,2,369.7
10.1021/acs.nanolett.7b00533,2017,CF-MSP,KOH,3,0.8,2905.6,0.94,1.95,8.6,4,364.7
10.1021/acs.nanolett.7b00533,2017,CF-MSP,KOH,3,0.8,2905.6,0.94,1.95,8.6,6,360.7
10.1021/acs.nanolett.7b00533,2017,CF-MSP,KOH,3,0.8,2905.6,0.94,1.95,8.6,8,356.3
10.1021/acs.nanolett.7b00533,2017,CF-MSP,KOH,3,0.8,2905.6,0.94,1.95,8.6,10,350.4
10.1021/acs.nanolett.7b00533,2017,CF-MSP,KOH,3,0.8,2905.6,0.94,1.95,8.6,20,344.5
10.1021/acs.nanolett.7b00533,2017,CF-MSP,KOH,3,0.8,2905.6,0.94,1.95,8.6,40,333.6
10.1021/acs.nanolett.7b00533,2017,CF-MSP,KOH,3,0.8,2905.6,0.94,1.95,8.6,60,323.8
10.1021/acs.nanolett.7b00533,2017,CF-MSP,KOH,3,0.8,2905.6,0.94,1.95,8.6,80,316.5
10.1021/acs.nanolett.7b00533,2017,CF-MSP,KOH,3,0.8,2905.6,0.94,1.95,8.6,100,313.1
10.1021/acs.nanolett.7b00533,2017,CF-MSP,KOH,3,0.8,2905.6,0.94,1.95,8.6,200,283.3
10.1021/acs.nanolett.7b00533,2017,CF-MSP,KOH,3,0.8,2905.6,0.94,1.95,8.6,300,258
10.1021/acs.nanolett.7b00533,2017,CF-MSP,KOH,3,0.8,2905.6,0.94,1.95,8.6,400,243.4
10.1021/acs.nanolett.7b00533,2017,CF-MSP,KOH,3,0.8,2905.6,0.94,1.95,8.6,500,235.9
10.1021/acs.nanolett.5b03923,2017,,H2SO4,3,0.9,1591,2.51,0,4.62,0.5,303
10.1021/acs.nanolett.5b03923,2017,,H2SO4,3,0.9,1591,2.51,0,4.62,1,273
10.1021/acs.nanolett.5b03923,2017,,H2SO4,3,0.9,1591,2.51,0,4.62,2,248
10.1021/acs.nanolett.5b03923,2017,,H2SO4,3,0.9,1591,2.51,0,4.62,5,218
10.1021/acs.nanolett.5b03923,2017,,H2SO4,3,0.9,1591,2.51,0,4.62,10,201
10.1021/acs.nanolett.5b03923,2017,,H2SO4,3,0.9,1591,2.51,0,4.62,20,181
10.1021/acs.nanolett.5b03923,2017,,H2SO4,3,0.9,1591,2.51,0,4.62,40,153
10.1021/acs.nanolett.0c04938,2021,CBC-500,KOH,3,1,552.03,0.89,22,11.64,1,114
10.1021/acs.nanolett.0c04938,2021,CBC-600,KOH,3,1,625.56,0.95,19.98,9.44,1,193
10.1021/acs.nanolett.0c04938,2021,CBC-700,KOH,3,1,739.84,1.12,17.18,7.09,1,273
10.1021/acs.nanolett.0c04938,2021,CBC-800,KOH,3,1,861.2,0.98,15.94,6.39,1,323
10.1021/acs.nanolett.0c04938,2021,CBC-900,KOH,3,1,822.87,0.97,7.07,7.81,1,291
10.1021/acs.nanolett.0c04938,2021,CBC-600,MMIMBF4,2,3.8,625.56,0.95,19.98,9.44,0.2,156
10.1021/acs.nanolett.0c04938,2021,CBC-700,MMIMBF4,2,3.8,739.84,1.12,17.18,7.09,0.2,215
10.1021/acs.nanolett.0c04938,2021,CBC-800,MMIMBF4,2,3.8,861.2,0.98,15.94,6.39,0.2,233.5
10.1021/acs.nanolett.0c04938,2021,CBC-900,MMIMBF4,2,3.8,822.87,0.97,7.07,7.81,0.2,193
10.1021/acs.nanolett.0c04938,2021,CBC-800,MMIMBF4,2,3.8,861.2,0.98,15.94,6.39,0.6,195.3
10.1021/acs.nanolett.0c04938,2021,CBC-800,MMIMBF4,2,3.8,861.2,0.98,15.94,6.39,0.3,218.8
10.1021/acs.nanolett.0c04938,2021,CBC-800,MMIMBF4,2,3.8,861.2,0.98,15.94,6.39,0.4,209.2
10.1021/acs.nanolett.0c04938,2021,CBC-800,MMIMBF4,2,3.8,861.2,0.98,15.94,6.39,0.8,186.3
10.1021/acs.nanolett.0c04938,2021,CBC-800,MMIMBF4,2,3.8,861.2,0.98,15.94,6.39,1,180.7
10.1021/acs.nanolett.0c04938,2021,CBC-800,MMIMBF4,2,3.8,861.2,0.98,15.94,6.39,3,138.9
10.1021/acs.nanolett.0c04938,2021,CBC-800,MMIMBF4,2,3.8,861.2,0.98,15.94,6.39,5,128.3
10.1021/acs.nanolett.0c04938,2021,CBC-800,MMIMBF4,2,3.8,861.2,0.98,15.94,6.39,8,116.4
10.1021/acs.iecr.5b00601,2015,C-4:1-800,KOH,3,1,1634.5,2.72,0,0,1,204.4
10.1021/acs.iecr.5b00601,2015,C-4:1-900,KOH,3,1,1972.1,2.55,0,0,1,236.5
10.1021/acs.iecr.5b00601,2015,C-4:1-1000,KOH,3,1,1918.5,2.42,0,0,1,209.2
10.1021/acs.iecr.5b00601,2015,C-4:1-800,KOH,3,1,1634.5,2.72,0,0,5,135.2
10.1021/acs.iecr.5b00601,2015,C-4:1-900,KOH,3,1,1972.1,2.55,0,0,5,176.7
10.1021/acs.iecr.5b00601,2015,C-4:1-1000,KOH,3,1,1918.5,2.42,0,0,5,103.8
10.1021/acs.iecr.5b00601,2015,C-4:1-800,KOH,3,1,1634.5,2.72,0,0,10,125.7
10.1021/acs.iecr.5b00601,2015,C-4:1-900,KOH,3,1,1972.1,2.55,0,0,10,165.9
10.1021/acs.iecr.5b00601,2015,C-4:1-1000,KOH,3,1,1918.5,2.42,0,0,10,94.6
10.1021/acs.iecr.5b00601,2015,C-4:1-800,KOH,3,1,1634.5,2.72,0,0,20,119.2
10.1021/acs.iecr.5b00601,2015,C-4:1-900,KOH,3,1,1972.1,2.55,0,0,20,154.8
10.1021/acs.iecr.5b00601,2015,C-4:1-1000,KOH,3,1,1918.5,2.42,0,0,20,90.2
10.1016/j.jssc.2018.08.041,2018,PNPC-1,KOH,3,1,2278.9,0.8674,1.77,10.42,1,158.4
10.1016/j.jssc.2018.08.041,2018,PNPC-1,KOH,3,1,2278.9,0.8674,1.77,10.42,2,152.4
10.1016/j.jssc.2018.08.041,2018,PNPC-1,KOH,3,1,2278.9,0.8674,1.77,10.42,3,148.3
10.1016/j.jssc.2018.08.041,2018,PNPC-1,KOH,3,1,2278.9,0.8674,1.77,10.42,5,146.2
10.1016/j.jssc.2018.08.041,2018,PNPC-1,KOH,3,1,2278.9,0.8674,1.77,10.42,10,141.6
10.1016/j.jssc.2018.08.041,2018,PNPC-1,KOH,3,1,2278.9,0.8674,1.77,10.42,20,126
10.1016/j.jssc.2018.08.041,2018,PNPC-1,KOH,3,1,2278.9,0.8674,1.77,10.42,30,121.5
10.1016/j.jssc.2018.08.041,2018,PNPC-2,KOH,3,1,2365.1,0.878,1.73,9.45,1,210.2
10.1016/j.jssc.2018.08.041,2018,PNPC-2,KOH,3,1,2365.1,0.878,1.73,9.45,2,208.4
10.1016/j.jssc.2018.08.041,2018,PNPC-2,KOH,3,1,2365.1,0.878,1.73,9.45,3,205.3
10.1016/j.jssc.2018.08.041,2018,PNPC-2,KOH,3,1,2365.1,0.878,1.73,9.45,5,201.2
10.1016/j.jssc.2018.08.041,2018,PNPC-2,KOH,3,1,2365.1,0.878,1.73,9.45,10,197.6
10.1016/j.jssc.2018.08.041,2018,PNPC-2,KOH,3,1,2365.1,0.878,1.73,9.45,20,189.4
10.1016/j.jssc.2018.08.041,2018,PNPC-2,KOH,3,1,2365.1,0.878,1.73,9.45,30,183.8
10.1016/j.jssc.2018.08.041,2018,PNPC-3,KOH,3,1,2549.3,0.8724,1.44,9.15,1,234.2
10.1016/j.jssc.2018.08.041,2018,PNPC-3,KOH,3,1,2549.3,0.8724,1.44,9.15,2,233.6
10.1016/j.jssc.2018.08.041,2018,PNPC-3,KOH,3,1,2549.3,0.8724,1.44,9.15,3,226.8
10.1016/j.jssc.2018.08.041,2018,PNPC-3,KOH,3,1,2549.3,0.8724,1.44,9.15,5,219
10.1016/j.jssc.2018.08.041,2018,PNPC-3,KOH,3,1,2549.3,0.8724,1.44,9.15,10,213.8
10.1016/j.jssc.2018.08.041,2018,PNPC-3,KOH,3,1,2549.3,0.8724,1.44,9.15,20,204.6
10.1016/j.jssc.2018.08.041,2018,PNPC-3,KOH,3,1,2549.3,0.8724,1.44,9.15,30,194.3
10.1016/j.jssc.2018.08.041,2018,PNPC-4,KOH,3,1,2599.6,0.8715,0.99,8.99,1,287.1
10.1016/j.jssc.2018.08.041,2018,PNPC-4,KOH,3,1,2599.6,0.8715,0.99,8.99,2,283.3
10.1016/j.jssc.2018.08.041,2018,PNPC-4,KOH,3,1,2599.6,0.8715,0.99,8.99,3,267.6
10.1016/j.jssc.2018.08.041,2018,PNPC-4,KOH,3,1,2599.6,0.8715,0.99,8.99,5,267.6
10.1016/j.jssc.2018.08.041,2018,PNPC-4,KOH,3,1,2599.6,0.8715,0.99,8.99,10,258.3
